row_from_station,fsq_id,category_id,name,latitude,longitude,rating,total_ratings,total_photos,total_tips
27,4b193b06f964a5209fd923e3,13070,Gaucho,51.51413,-0.111355,8.5,87,52,20
27,4d78eb92b706224b8450308d,13003,The Fleet Street Press,51.513629,-0.11166,8.3,281,123,48
27,535770a1498e51ebe0d3c63c,13145,Dilieto Deli,51.514285,-0.109154,8.3,25,14,6
27,4c1760f459cc2d7f247e5287,12101,Temple Church,51.513257,-0.110329,8.5,74,200,10
27,4ac518f0f964a520c3ad20e3,17057,R Twining & Co,51.513247,-0.112899,8.4,380,304,71
27,5473c010498e00c506b4c313,13018,Temple Brew House,51.512973,-0.112974,8.7,254,178,34
27,4fbf89cae4b00e3f5b64b1ad,16017,Inner Temple Garden,51.512611,-0.110264,8.4,21,37,1
27,4ac518d1f964a520fda620e3,16026,Middle Temple Hall,51.512345,-0.111342,8.4,72,110,7
27,4ac518dff964a520fea920e3,13000,The Chancery,51.516633,-0.111023,8.2,24,32,9
27,519232168bbd6a851630b369,13144,Pilpel,51.514372,-0.10727,8.7,66,19,13
27,4ac518bff964a52024a320e3,13018,Ye Olde Cheshire Cheese,51.514376,-0.107176,8.6,744,576,166
27,4ee1d846a17c79c0e9344b09,10004,Two Temple Place,51.511544,-0.112286,8.7,65,57,11
27,60df172d1b5ec1668fb07228,18065,180 House,51.51239,-0.115069,8.9,15,28,1
27,59c4c0dbccad6b5a58eb0e4e,13009,Watch House,51.516929,-0.109286,8.0,17,20,2
27,4ac518d1f964a520d1a620e3,16032,Temple Gardens,51.511516,-0.110564,8.4,70,51,3
27,545505a2498e550f5aefc0af,13263,ROKA Aldwych,51.513425,-0.116088,8.5,270,156,55
27,4af581a7f964a52076f921e3,10030,Hunterian Museum,51.515376,-0.116,8.3,185,75,38
27,4ad862b4f964a520291121e3,16032,Lincoln's Inn Fields,51.516214,-0.116589,8.7,378,404,38
27,566580d4498ebe13b51e93b4,13032,Guido's Kitchen,51.516674,-0.107793,8.2,12,8,2
27,4c222b9d497cb713c9e46cd8,16000,Aldwych Underground Station,51.51210783292268,-0.11583924293518065,8.2,45,111,12
28,55115f1a498edabc0e0c5281,10024,Curzon Bloomsbury,51.524023,-0.123198,8.9,129,23,18
28,5a9476df8c812a1221fb640f,13002,Fortitude Bakehouse,51.52279,-0.124131,8.5,38,66,5
28,58e783d07220e62112429f00,13064,Franco Manca,51.523033,-0.124715,8.6,41,16,4
28,4b0c377cf964a520103923e3,17069,Waitrose,51.524844,-0.124164,8.0,269,119,47
28,4aef1502f964a5207cd521e3,17019,Skoob Books,51.52504,-0.124594,8.2,46,45,11
28,4ada5bc6f964a520cd2121e3,13018,Friend at Hand,51.522824,-0.124568,8.1,115,106,27
28,5ae7872bd69ed0002c51fe1c,13009,Fitz's,51.522421,-0.125088,9.0,34,17,8
28,4b6d7534f964a52092752ce3,16017,St George's Gardens,51.525758,-0.120769,8.1,29,110,8
28,4ac518f2f964a52054ae20e3,17018,Gay's the Word,51.525446,-0.125172,8.8,39,36,8
28,4f708655e4b032eb65c61261,13032,49 Cafe,51.524899,-0.125322,7.9,80,35,21
28,52d8d46511d2587451325cff,13035,Store St. Espresso,51.525669,-0.125036,8.7,361,142,99
28,5a621ce59e0d5424e24aa405,13034,The Observatory,51.525446,-0.125172,8.1,19,27,1
28,595f80432f97ec37ca81ea10,13035,Redemption Roasters,51.522764,-0.118834,8.4,53,35,5
28,5ae84fcba6fe4d002cc4197c,13034,Burr & Co,51.52278,-0.125511,7.8,74,47,13
28,57e56e69498e8d2238e7f6f9,13064,Pizza Sophia,51.525609,-0.125164,8.3,53,37,15
28,4ace06a9f964a520f5cd20e3,13034,The Espresso Room,51.521912,-0.119719,8.4,189,129,61
28,4f21982be4b0644fb3b6b71d,13034,Fork Deli Patisserie,51.525852,-0.125749,8.1,201,131,53
28,5c7faae02db4a9002c7d1eb8,13099,Master Wei,51.521186,-0.122541,8.4,47,8,11
28,4e95b2e2b8f73812d09ba1f0,13035,Bloomsbury Coffee House,51.525176,-0.126344,8.3,232,95,61
28,4ad5ef05f964a5200a0421e3,13034,Russell Square,51.522233,-0.12566,8.8,533,983,65
29,4bc3216b2a89ef3b958ef488,17025,Fixation,51.487191,-0.116014,8.8,13,7,2
29,4ace0328f964a520e2cd20e3,16014,Vauxhall City Farm,51.48721,-0.119114,8.6,71,118,6
29,5a38406d8c35dc150692065d,13289,Daebak,51.486568,-0.118955,7.6,22,16,4
29,4b6389e9f964a520e3812ae3,10032,Eagle London,51.486225,-0.119346,7.5,110,56,16
29,4c3b01391a1cd13aad95b50d,13050,Beefeater Distellery,51.485695,-0.113261,8.3,74,67,12
29,4f1c9154e4b0889e067ae48c,10032,Horsemeat Disco,51.486281,-0.119312,7.2,27,25,5
29,581688bd38fab433ac745c20,13015,Jihwaja,51.486221,-0.11944,7.3,8,4,1
29,4b7ff534f964a520eb4630e3,13007,The Pilgrim,51.486794,-0.114058,7.0,79,41,25
29,4e5a3985b0fbdca30a07e959,10004,Gasworks,51.484995,-0.115517,7.2,15,14,3
29,4be7f1dd88ed2d7f1e39cb1d,13018,The Black Dog,51.488698,-0.120864,8.1,152,49,23
29,4e2c060f14955dbf7ae05748,16032,Vauxhall Pleasure Gardens,51.487499,-0.121043,7.6,95,150,9
29,4e4ced9eb61c2588632a9ccf,18010,"Vauxhall End, the Oval",51.483612,-0.116174,8.5,27,15,
29,4ac518e8f964a520adab20e3,18010,The Oval,51.483832,-0.114943,8.6,355,588,39
29,56b86161498e964c97441fed,13034,Live Wire Kitchen,51.485772,-0.118615,6.5,8,,1
29,506729cde4b0cdb22fe75372,13064,Amici,51.487489,-0.111896,7.9,14,26,6
29,5c38852ab37e2b002cc02857,13035,Urban Botanica,51.487066,-0.111696,7.9,26,53,7
29,4acdda38f964a52044cd20e3,13039,Italo,51.484499,-0.120395,8.0,72,46,18
29,595fc423e179103edc196eea,13006,Mother Kellys,51.487874,-0.12347,8.3,70,183,12
29,53635780498edfa7e2743b12,18010,England Suite Oval Cricket Ground,51.484572,-0.115317,7.1,8,7,
29,4c7944a8794e224b83cd6428,13018,The Duchy Arms,51.489157,-0.114453,7.1,34,33,6
30,5da37bed46f0f0000870bd42,13276,Sticks 'n' Sushi UK,51.512454,-0.1371,9.0,42,62,11
30,5856eb15ea1c0d49112a3951,13009,Disrepute,51.51223,-0.138427,9.3,136,87,26
30,5df4edeef4a4d90007819fe5,13236,Bancone,51.511346,-0.136492,8.8,28,25,6
30,50b91cf3e4b07e5a14f8432a,13383,Flat Iron,51.512179,-0.138367,9.0,2113,1674,558
30,5c51ca88e1f2280039d62d99,13302,Yeni,51.512668,-0.137154,8.8,52,20,12
30,57f16e43498ee073f6a0897e,13352,Kiln,51.511419,-0.136081,9.0,420,258,97
30,4d4d98db9ee1a35d339c27df,13302,Nopi,51.511747,-0.138354,8.8,983,531,239
30,54957eda498e361ed5d3ae38,13002,Crumbs & Doilies,51.512286,-0.138393,8.8,133,138,29
30,4f182f1aa17c202e1058990c,13035,Rapha Cycle Club,51.510794,-0.136736,9.0,481,391,59
30,54f8c615498ee2095266e9bf,13009,Cahoots,51.51244,-0.138574,9.2,512,232,106
30,5bbb8005f2554e002c43a054,17043,END. London,51.51304,-0.137294,9.2,46,70,3
30,4ac518d5f964a520e5a720e3,13377,Mildreds,51.513075,-0.13654,8.9,904,330,250
30,50abdd9ee4b05bcda3eb9171,17048,Dr. Martens,51.512714,-0.138499,9.1,43,45,5
30,4ac518eef964a52034ad20e3,17043,Tommy Hilfiger,51.511399,-0.13884,8.9,86,49,8
30,4c1512aaa9c220a1b77d589d,13034,Kingly Court,51.512542,-0.138695,9.1,533,659,64
30,62e6a29323020a23e1758c66,13002,Buns From Home,51.512735,-0.138028,8.6,64,314,8
30,4ad5ede7f964a520040421e3,17043,Anthropologie,51.511866,-0.13929,9.0,295,178,28
30,61635348c0e09c6f0529141a,13046,Bilmonte,51.51169,-0.134909,9.0,26,55,5
30,4c1caed0fcf8c9b65369aa0b,17030,Penhaligon's Regent Street,51.510805,-0.138835,9.0,31,28,5
30,54d7d1bf498e66f5eedd6c5e,13068,Blacklock,51.511711,-0.134438,8.8,339,168,78
31,4ac518e9f964a520d3ab20e3,16032,Clapham Common,51.457991,-0.149297,9.1,720,597,52
31,4c0bc592ffb8c9b6c5b06d61,18055,Clapham Common Skatepark,51.4607,-0.143446,7.6,10,16,5
31,4f1d7f47e4b064e65e133eb8,15013,Trinity Hospice,51.461865,-0.146307,,,,
31,50f89be6e4b02679913ac3b2,16041,Clapham Common,51.457991,-0.149297,8.0,20,15,3
31,4bf8fe195efe2d7fd6986b34,13003,La Baita,51.458343,-0.148718,7.2,16,9,9
31,4b4cbb25f964a5203dbc26e3,13142,Trinity,51.463498,-0.141473,8.7,96,42,30
31,4bc1d838920eb71326301b2c,13032,Nardulli,51.462946,-0.140527,8.7,113,41,41
31,4ad89fcaf964a520fa1221e3,10037,Omnibus Theatre,51.463514,-0.142287,7.5,12,23,6
31,4ba21a2af964a520e1db37e3,17059,M Moen & Sons,51.462364,-0.14024,7.9,14,11,8
31,588c9a79dfa6ff7202a28644,17057,Sendero Specialty Coffee,51.466475,-0.150738,8.5,65,31,23
31,53a6f2ce498eac9e642f0192,13018,No 32 the Old Town,51.46316,-0.14058,7.6,214,73,33
31,4dd7e460d1647fcf3e558cd1,16032,Clapham Common South Side,51.461261,-0.139537,8.0,37,74,4
31,5262d460498e769d304e7e18,13072,Zumbura,51.464024,-0.141795,7.4,25,6,9
31,55e59b48498e7eb433564d6d,13002,Gail's,51.464632,-0.141517,7.9,62,26,5
31,4eb51b6c4901cef9d8607c72,13034,Brickwood Coffee & Bread,51.461206,-0.138381,9.0,348,140,77
31,4c5569b1a724e21e263907f8,13034,The Black Lab Coffee House,51.46103,-0.13867,8.5,160,56,47
31,4af3119bf964a52047ea21e3,13003,The Sun,51.463956,-0.140921,7.4,155,52,30
31,4ac518def964a520aea920e3,13070,Metro Garden Restaurant & Bar,51.461549,-0.13799,8.3,32,19,15
31,4ac518e8f964a5209eab20e3,10024,Clapham Picturehouse,51.462568,-0.138195,8.6,326,84,50
31,50fa9f98e4b0d048677346c2,17069,Waitrose,51.461895,-0.138695,7.8,60,5,6
32,5ad9ca71947c055aa2ea0a4f,13322,Waka,51.513628,-0.227894,7.9,9,4,2
32,59fc662e805e3f06529eeff5,13177,The Athenian,51.513585,-0.227644,6.6,29,16,6
32,4c3624f73849c928cc87bbb1,16032,White City Place/Media Village Lawn,51.513373,-0.226399,6.0,11,22,1
32,5ace57ae83e38048f11df223,12097,White City House,51.510037,-0.227138,9.2,83,81,5
32,5b295077da7080002c9ad57f,13199,Kricket Television Centre,51.510703,-0.225635,8.5,21,9,3
32,4aeb0719f964a52051bd21e3,13059,Crussh,51.513674,-0.228048,5.7,16,11,11
32,5d26f3e606e5220030db7a26,13034,Mary's Cafe,51.514029,-0.228566,,,,
32,5d094cb0acb00b002c3d1424,13035,Flying Horse Coffee,51.511111,-0.225022,7.6,15,22,5
32,5adf1e03a89b5a6e33755fdf,13314,The Allis,51.51036,-0.226027,7.4,17,18,2
32,5ab0d8fc98fbfc62b97a4652,17089,Flying Tiger,51.511101,-0.220631,8.3,8,2,
32,5aac0bb989e49066eb96b78c,17033,John Lewis & Partners,51.509895,-0.222094,8.7,122,20,4
32,5b34dbaede3bbf002c59896c,10023,Puttshack,51.509419,-0.223024,9.0,56,46,10
32,5ab0e2e7c0f16321276e45d6,13044,Pinkberry,51.510247,-0.221515,8.0,8,1,
32,5d230dd006e52200239302bf,17082,H&M Home,51.509532,-0.221765,8.6,11,,
32,5b47876a2463d80044278ec9,17073,Ichiba,51.509739,-0.223105,7.8,70,79,10
32,5abba8e951950e4f65125a79,13002,Ole & Steen,51.509532,-0.221765,8.4,90,85,13
32,5ac609b46661165c8a87e997,13032,Bluebird Cafe White City,51.510897,-0.224968,6.6,21,16,4
32,5ab0e57fd8096e576b29210b,17043,Primark,51.507555,-0.221223,7.9,43,16,2
32,4d9f23879bf0a35d99d5090b,17069,Ocado,51.511703,-0.22393,,,,
32,4c0fd7a0b93cc9b6adca55e0,17030,Lush,51.507907,-0.220643,8.0,20,16,5
33,4dca7acb2271a5cb224ba972,16032,St Pancras Gardens,51.535381,-0.131405,8.3,10,45,1
33,4bd303c4b221c9b679a0d8d0,16028,Camley Street Natural Park,51.535551,-0.127729,8.3,47,90,15
33,5b61fe6db25fee002c7e7be0,13302,The Coal Office,51.534867,-0.126129,8.8,133,89,37
33,5adb52ed4c9be6665ed37fa1,17082,Tom Dixon,51.535008,-0.126593,8.2,9,22,
33,4c03c05b310fc9b6ce44c661,16000,St Pancras Lock,51.536286,-0.128198,8.9,70,127,6
33,5fca5ee782322e0d914d3933,13072,Cafe Bao,51.534076,-0.125694,8.6,26,54,4
33,571897f5498e9ddf8fd2bcd4,17115,LUSH Coal Drops Yard - Vending Machine,51.536249,-0.126663,9.2,111,433,12
33,5e3ec122b005fe0008908d46,13348,Hoppers,51.534192,-0.125532,8.2,30,27,6
33,5bd31c52acc5f5002ca7905d,13035,Redemption Roasters,51.535838,-0.12618,8.6,89,99,16
33,5bd1c717e9b9a50025facf7c,13347,Barrafina,51.535962,-0.127021,7.9,54,38,10
33,5cedc841588e36002cfec191,13345,Parrillan at Barrafina,51.536138,-0.126731,7.8,14,15,1
33,4e80a8a2d3e33fe0d8c59334,16041,Granary Square,51.535193,-0.124923,9.3,398,722,32
33,5002cf70e4b0ebdd7341a082,13142,Caravan King's Cross,51.535617,-0.125123,8.8,1555,832,335
33,5bd47fe925ecca002ca08433,17062,Le Chocolat Alain Ducasse,51.535445,-0.126511,7.5,9,15,4
33,53cd09ab498e5a7d7b19b4c1,13072,Dishoom King's Cross,51.536245,-0.125566,9.4,1884,750,367
33,557ec29e498ec3aba3829a45,13065,"Granger & Co., Kings Cross",51.532681,-0.125443,8.9,759,427,130
33,5bd4e4908ad62e002c1cc556,10000,Samsung Kx,51.536317,-0.126346,8.6,16,50,1
33,5cf3e5e8b3d8e2002c68fd93,13006,House of Cans,51.535894,-0.126146,7.9,13,92,1
33,4c114e5d416620a183ded8e4,16032,Gasholder Park,51.536847,-0.127765,8.2,50,105,5
33,4b792875f964a5204fed2ee3,13009,The German Gymnasium,51.532361,-0.125363,8.4,575,363,89
34,4ac518e7f964a52060ab20e3,10037,Victoria Palace Theatre,51.496789,-0.142405,9.0,441,621,72
34,4ecd525a4690a03b59d7da07,13289,Lime Orange,51.495621,-0.141925,8.7,238,92,58
34,4b5b1c6df964a520dae328e3,10037,Apollo Victoria Theatre,51.495641,-0.142644,8.9,920,1598,145
34,4c4ef758fa9d95219b64720a,13145,Itsu,51.496593,-0.140784,7.7,117,39,16
34,5d429c376020280008c61d8a,13035,Coffee Addict,51.495937,-0.142099,7.6,26,104,10
34,5c0ec383da5e56002c288688,13022,Flight Club Victoria,51.497469,-0.142908,8.7,51,75,7
34,5926c0151ffed711df697352,13032,Bill's Restaurants,51.497287,-0.141004,7.6,38,43,3
34,5a2b02d228374e2010f3524e,13276,Sticks’n’Sushi,51.497391,-0.143413,8.4,68,66,10
34,57d2eab0498e63008195bbfe,16000,Nova,51.497044,-0.143898,8.7,39,146,5
34,59d79c99a4ba7c0c452328c3,13035,Black Sheep Coffee,51.496514,-0.143671,7.9,52,69,12
34,59db5bbb898bdc23d36e97f7,13035,Ole & Steen,51.497006,-0.143555,8.1,142,107,23
34,59f197412619ee4c46a2e0e3,13059,Joe & the Juice,51.497233,-0.138656,7.8,43,131,9
34,58d56a65819079740580090b,13025,Vagabond Wines,51.497588,-0.143843,8.4,108,49,18
34,58861acb5da8f435c0800e4b,13031,Bleecker Burger,51.496526,-0.144579,9.0,621,1068,140
34,58481c5aa598b379e6cfec3b,17069,Waitrose,51.497966,-0.142698,8.1,31,7,4
34,5be47c62d8096e002c130ec6,13065,Market Hall Victoria,51.496385,-0.144116,8.1,120,113,16
34,5d43fa2d244289000713badb,13035,Hermanos Colombian Coffee Roasters,51.496257,-0.143369,7.3,10,15,
34,54133bef498e1c310b8d8f58,13064,Pizza Pilgrims,51.497279,-0.144671,7.9,10,30,1
34,51781c62498e74dbd0c9871b,13009,Tozi,51.494076,-0.141398,7.9,262,112,64
34,592578abf62e096b7828d3e6,13002,Crosstown,51.497476,-0.14391,7.6,41,52,7
35,5b12b636b9a5a8002c17e49a,13035,Hej Roastery,51.491907,-0.091179,7.8,20,15,2
35,5c09a1c9492814002c42b239,10039,Diogenes the Dog,51.491526,-0.091228,7.5,16,4,6
35,57e6adcd38fa7204f034b829,13006,Spit and Sawdust,51.494896,-0.088538,8.6,40,14,7
35,4c1bf03b63750f47aebbb567,13145,Lebanese Grill,51.494312,-0.091822,7.6,31,14,10
35,510bf9f5e4b00192ab00a653,17069,Longdan,51.491274,-0.09788,8.6,27,7,3
35,5db43c50d5dbb70008369463,13272,Koi Ramen Bar,51.492657,-0.097222,8.1,10,8,2
35,5c1247238a4cf50039ae51a4,17096,Rocket Van Box Shop,51.490267,-0.092726,,,,
35,5ac660fd840fc253b7fec5d2,13018,Manor of Walworth,51.490902,-0.09774,8.1,13,8,3
35,4c56b8686201e21e0df38c6d,13034,Amore,51.489991,-0.096372,7.4,18,12,5
35,5af9d59f4940bc002cfd0003,13145,Kebab Hut,51.488937,-0.091064,,,,
35,4ac518ebf964a52037ac20e3,10032,Corsica Studios,51.493837,-0.09861,8.5,189,122,31
35,5d338870862fc900082221d1,13064,Pizzeria Pappagone,51.493837,-0.09861,8.5,11,8,3
35,4bce4bd268f976b094e46583,13051,The Best Kebab,51.486851,-0.095261,8.1,37,8,11
35,4b1edff6f964a520e62024e3,13352,Mama Thai,51.48872,-0.095772,7.2,35,13,8
35,4c7a4b73a8683704ff38134d,13034,Cafe House,51.48988,-0.09644,6.9,20,11,9
35,4b54a71ff964a520ffc427e3,13102,Dragon Castle,51.492112,-0.098469,7.4,203,110,56
35,5217885d11d201d9c30ed86a,13067,Abba Fresh,51.489663,-0.0941,,,,
35,5986f09201559a531f964094,16032,Elephant Park,51.493551,-0.097777,7.6,11,30,2
35,5c129e473af98800391e0a3d,10018,Bad Moon Cafe,51.496582,-0.088336,8.0,14,10,1
35,58de93efb3cdc84867d96e3e,13072,Chee Mc,51.486487,-0.094933,7.8,75,36,17
36,5175ec78be528667be2fcf22,13022,The Victoria,51.472926,-0.148197,8.3,35,14,
36,562cbc67498e2c78660a2ff5,17082,Loaf,51.474318,-0.147352,7.5,14,2,1
36,4b7ffec9f964a520784930e3,11077,World's End Tiles,51.472667,-0.146798,,,,
36,4ad0d2f1f964a52022da20e3,13070,Santa Maria del Sur,51.469979,-0.149894,7.8,78,33,32
36,5e8e3e7fa150e900084ecf8e,13035,Sendero Specialty Coffee,51.476347,-0.147951,8.6,13,17,1
36,4cd5a1b4b2a437040f757f44,13003,The Magic Garden,51.475351,-0.150752,7.4,183,84,33
36,4b785ce7f964a52089c82ee3,13064,San Gennaro,51.476428,-0.148542,7.7,22,15,17
36,53454428498e8f6ca5050bb9,13347,Boqueria,51.476612,-0.148064,8.1,80,22,13
36,4c7d1148aa3ba0938e67ac74,10000,Goldenboy Media,51.471554,-0.146284,,,,
36,5b1d0b7b89e490002c8a7ce8,13035,Vibes Cafe,51.474298,-0.153587,7.5,11,3,
36,524d0db6498ed1702cc3729d,13032,Corner Cafe,51.474323,-0.147257,,,,
36,4babd54ef964a5207ccd3ae3,13099,New City,51.475866,-0.148975,6.7,11,6,2
36,4ece5c0e0e01f1a87d72fa7b,17002,Stephen Ryan Design,51.47105,-0.148969,,,,
36,4bc5889d0a30d13ac8215a9c,13034,Captain Corelli,51.474596,-0.155328,8.4,44,18,17
36,4ac518bcf964a52092a220e3,13018,"The Mason's Arms, Battersea",51.476776,-0.146867,7.3,68,86,12
36,55e09ddf498e5edc87c137ce,13029,Mondo Brewing Co,51.474647,-0.140288,8.7,25,69,1
36,57e81fae498e4eeaaa3fbc96,13035,Pho Ta,51.477248,-0.146031,7.5,14,5,6
36,4c6fd686df6b8cfa813bb64d,13025,Power Station Restaurant & Wine Bar,51.477012,-0.146449,7.3,8,9,1
36,4cc1e68bc844721e2c08d901,13018,Paya & Horse,51.475871,-0.14888,6.1,16,8,9
36,5e6363a1c0eaca0007c4f0ad,17029,Sainsbury's Local,51.476587,-0.147439,6.1,0,0,0
37,4cb34ceb9b34199c30fbb963,17018,Daunt Books,51.513836,-0.093036,8.7,46,19,4
37,53b15736498e1cdd0eb1d95b,13009,Merchant House,51.513237,-0.093126,9.3,122,45,21
37,4bc45d99b492d13a0de1a960,17059,Porterford Butchers,51.513096,-0.093853,8.7,64,23,13
37,4cadc734632b370400f7696e,13379,City Càphê,51.514723,-0.091397,8.5,277,38,64
37,50ed6e85e4b0ffbaac00836c,13031,Burger & Lobster,51.513553,-0.09449,8.2,455,373,89
37,61e030064c189458e36554bb,13034,Where's Fred's,51.514248,-0.091137,8.2,8,7,
37,548098bf498e3267a2694048,13002,Konditor,51.513156,-0.093725,8.0,44,7,10
37,5a8fda2d9e3b652cb8ae5068,13035,Rosslyn Coffee,51.51257,-0.093532,9.3,188,200,32
37,4c5190663940be9a0f2c0f09,13068,Goodman City,51.514325,-0.090632,8.9,219,76,50
37,4d9f608b0ea841bde47adbd7,17069,M&S Simply Food,51.513626,-0.09527,9.2,43,2,0
37,5077d4a2e4b0602b619a2aa0,13035,Host Cafe,51.51275,-0.093148,8.4,133,127,32
37,4ac518d5f964a5200fa820e3,13148,Coq d'Argent,51.513341,-0.090865,8.2,387,256,60
37,5d9344892ea8250008a7fe51,10023,Puttshack Bank,51.513238,-0.090744,8.8,19,20,1
37,4e247c69e4cdf68591a37d0a,13025,Planet of the Grapes,51.512565,-0.093626,8.1,28,15,6
37,55645a51498eb6f3a5ae4df7,13009,The Trading House,51.515108,-0.091255,7.9,55,34,6
37,4e624209e4cdf1e2bf3593f6,13310,Madison,51.513711,-0.095768,8.0,839,1053,159
37,591637a193bd634119e74a27,13016,Ned's Club Downstairs,51.513705,-0.090002,8.3,49,19,3
37,4e9d32995503b4a7c128d043,13009,Hawksmoor Guildhall,51.515562,-0.090795,8.7,417,207,100
37,5a218c0cfc9e945859920653,13281,Koya City,51.512228,-0.091542,8.1,100,67,20
37,59e49c64d48ec1396012a2bc,13064,Homeslice City,51.511971,-0.092431,7.9,74,33,21
38,5cc3a725c66666002c5143a0,13072,Bao Borough,51.505733,-0.091649,8.7,74,101,16
38,4ac518e6f964a5200aab20e3,13338,Wright Brothers Oyster & Porter House,51.505575,-0.091562,9.0,292,276,91
38,4bf7c1814a67c928a21a24cf,17061,Neal's Yard Dairy,51.505459,-0.091724,9.0,135,175,28
38,4ad9a8acf964a5205f1a21e3,13035,Monmouth Coffee Company,51.505575,-0.091562,9.0,1512,1406,371
38,5b07d0feb399f7002cbd0a1b,13035,The Gentlemen Baristas,51.50519,-0.091705,8.4,37,41,7
38,4b6c15eaf964a5200c232ce3,17059,The Ginger Pig,51.505045,-0.090145,9.1,53,46,15
38,4fb13f6be4b020d239259282,13035,Gelateria 3BIS,51.505459,-0.091724,8.2,237,172,62
38,4eea575faa1f7c781112e779,17030,Aesop,51.50525,-0.091577,8.4,13,9,3
38,4c26116ea852c928bae0e56c,13145,Richard Haward's Oysters,51.505434,-0.091098,9.0,91,182,19
38,4ace2e9ef964a520e1ce20e3,13006,The Rake,51.506131,-0.091223,8.4,504,753,98
38,58ab51d030ecc6141b89d220,13338,Hawksmoor Borough,51.506401,-0.091242,8.3,81,93,9
38,5b4736f5835c9a002c447b88,13325,Casa do Frango,51.504928,-0.092688,8.9,121,51,34
38,615e022134cfbb356d720308,13383,Flat Iron,51.507021,-0.091872,8.6,10,0,
38,4b572e34f964a520cb2928e3,13002,Konditor & Cook,51.505575,-0.091562,8.0,74,49,32
38,4c18f755ed98ef3bc1aedd02,13141,Porteña,51.505494,-0.09097,8.9,120,92,28
38,51ade04e2fc6a3838df92703,13236,La Tua Pasta,51.505554,-0.090842,8.6,82,31,27
38,4c08f896009a0f47a9e0e6bf,17076,New Forest Cider,51.505601,-0.090997,8.1,23,26,5
38,543fc1f7498e470c70a78d2e,13000,Gourmet Goat,51.505592,-0.091185,8.4,36,14,6
38,4d8c99e8fa9437042e4ed3c5,17067,Turnips Distributing,51.505609,-0.090808,8.6,36,53,9
38,4b5b2060f964a520f9e428e3,17058,Utobeer,51.505451,-0.090721,8.3,41,42,5
39,5300e623498ebcbf1ab86172,10000,Turning Earth Ceramics,51.534412,-0.075928,8.5,22,5,1
39,50602f96e4b081c355421e11,13003,Hackney Brewery,51.534733,-0.076008,7.8,9,8,2
39,60b3e183bc414b5b7fc96b19,13009,A Bar With Shapes For a Name,51.535674,-0.076717,9.0,25,18,5
39,53da8fc2498e2556f95f973b,17098,Love Vinyl,51.533035,-0.076493,8.3,13,12,2
39,4f256932e4b0a93fbfe0a57b,10004,Hundred Years Gallery,51.533043,-0.076304,8.1,11,8,1
39,58c698d5a149263b9e61d3c3,13034,Moko Made,51.533757,-0.077243,7.2,22,12,7
39,5494b738498ee220d8f3b908,13011,The Glory,51.535926,-0.077113,8.3,147,35,16
39,55394a97498e047844fe6c2c,13067,Berber & Q,51.53691,-0.075689,8.9,366,89,87
39,5b96aa42cbcdee002ca65642,13006,Signature Brew Taproom & Venue,51.536688,-0.075824,8.1,27,49,1
39,50b0bbf4e4b0a2172dcf18a4,13002,Fabrique,51.532158,-0.075561,8.6,302,192,71
39,4adf7396f964a520af7a21e3,10039,Howl at the Moon,51.533098,-0.079843,8.4,239,105,31
39,608be3d96a36c31fc1dbfbbf,10027,Museum of the Home,51.531691,-0.076303,8.6,12,23,
39,512dfabf011c56d78705f8f3,13002,Better Health Bakery,51.537304,-0.075357,8.7,24,13,9
39,4df4c4a46284fefe8fc6c7c1,13035,The Ginger Pig Cafe,51.533294,-0.080273,7.8,140,95,39
39,568dabd6498e090bd64d0308,17058,7 Seasons,51.53237,-0.080378,9.1,22,30,4
39,5246cc5d11d24223cb2c291c,13069,Arepa and Co,51.537093,-0.079975,8.9,358,196,69
39,5f11d58d9e5df3649465d205,13034,Route Haggerston,51.536837,-0.078482,7.3,16,14,4
39,5246c7b611d2369b23042259,13272,Tonkotsu East,51.537291,-0.07564,7.3,376,205,83
39,4ac518ebf964a52032ac20e3,10037,Hoxton Hall,51.531742,-0.079937,7.9,40,33,4
39,61758fc6e0623351bea2f980,13148,Planque,51.537924,-0.075987,8.1,11,12,1
40,58494fc83493552534076411,13306,Breddos Tacos Clerkenwell,51.523692,-0.098726,8.5,244,102,64
40,4acda5c6f964a52080cc20e3,13035,Goswell Road Coffee,51.525599,-0.099523,7.8,247,145,55
40,5653418e498e5b9502b95888,13035,Jimmy and the Bee,51.526322,-0.100274,8.8,102,21,20
40,5a97cbc3cad1b6446890403b,13034,Fare Bar and Canteen,51.52361,-0.098077,8.3,48,26,6
40,4e765a4cb0fb9680339ab68b,16041,Brewhouse Yard,51.523929,-0.10173,7.8,8,27,1
40,5693a6bd498e604b3da2ac77,13034,Dragonfly,51.524485,-0.102582,8.3,77,14,19
40,4f74b1a6e4b0f06c04c51ae2,12009,Food at 52,51.526657,-0.096497,8.2,9,13,
40,4bcef39bcc8cd13a480ec5cf,13002,Original Bagel Bakery,51.522451,-0.097409,8.3,13,4,3
40,4b50e0fcf964a5209f3627e3,13051,Fish Central,51.527542,-0.097241,8.1,89,48,26
40,4fd886f8e4b0173fc1d655f4,13276,Sushi Tetsu,51.523282,-0.104047,8.6,93,74,34
40,5838365a0acb6a4bcb920d1e,13236,Luca,51.522038,-0.10169,8.5,119,70,25
40,4d53e92ff5daa093eac46b74,13313,Anfa Café,51.522355,-0.101864,8.0,9,1,7
